epoch,accuracy,auc_2,learning_rate,loss,precision_2,recall_2,val_accuracy,val_auc_2,val_loss,val_precision_2,val_recall_2
0,0.537468671798706,0.8856843709945679,0.0010000000474974513,1.163039207458496,0.6716181635856628,0.42493733763694763,0.5801411271095276,0.9035382866859436,1.0978270769119263,0.6785975098609924,0.4682459533214569
1,0.46875,0.8438314199447632,0.0010000000474974513,0.6621468663215637,0.5882353186607361,0.3125,0.7368420958518982,0.9503693580627441,0.37882086634635925,0.800000011920929,0.6315789222717285
2,0.5370927453041077,0.8829725980758667,0.0010000000474974513,1.0794917345046997,0.6674922704696655,0.40526315569877625,0.6144153475761414,0.9185702204704285,0.995418906211853,0.7265396118164062,0.4994959533214569
3,0.53125,0.898193359375,0.0010000000474974513,1.0533990859985352,0.7777777910232544,0.4375,0.7368420958518982,0.9632963538169861,0.3375885486602783,0.8461538553237915,0.5789473652839661
4,0.5660400986671448,0.8984419703483582,0.0010000000474974513,1.095833659172058,0.7008364200592041,0.4515037536621094,0.6159273982048035,0.9174943566322327,1.0039376020431519,0.7382550239562988,0.4989919364452362
5,0.375,0.8263346552848816,0.0010000000474974513,0.3291689157485962,0.4000000059604645,0.25,0.5263158082962036,0.8887349963188171,0.566569983959198,0.6666666865348816,0.42105263471603394
6,0.5642856955528259,0.900284469127655,0.0010000000474974513,1.0116101503372192,0.705197811126709,0.4556390941143036,0.6144153475761414,0.9166805148124695,1.0098347663879395,0.7406042814254761,0.5065523982048035
7,0.375,0.8603515625,0.0010000000474974513,0.831684410572052,0.5333333611488342,0.25,0.7368420958518982,0.947830080986023,0.3997892439365387,0.8235294222831726,0.7368420958518982
8,0.5516290664672852,0.8936653733253479,0.0010000000474974513,1.025080680847168,0.6846569180488586,0.44511279463768005,0.640625,0.9297718405723572,0.9318865537643433,0.7411444187164307,0.5483871102333069
9,0.40625,0.8485514521598816,0.00010000000474974513,0.4027479290962219,0.6000000238418579,0.375,0.6315789222717285,0.8931209444999695,0.5735685229301453,0.6666666865348816,0.5263158082962036
